,KHIPU_ID,CREATED_BY,CREATED_ON,CHANGED_BY,CHANGED_ON,NOTES,plainnotes
295,1000181,leah,2003-10-24 20:19:13,,0000-00-00 00:00:00,"4. By spacing there are 32 groups.  Larger spaces appear after the sixth, sixteenth, and twenty-second group.  the spacing, color patterning and values are best described by considering the quipu to be in two parts (Part I is the first 16 groups and Part II is the last 16 groups).  Each part consists of 3 sections: section A is 1 group; section B is the next 5 groups; and section C is the last 10 groups.  See chart on page 396 of the Ascher notes.","4. By spacing there are 32 groups.  Larger spaces appear after the sixth, sixteenth, and twenty-second group.  the spacing, color patterning and values are best described by considering the quipu to be in two parts (Part I is the first 16 groups and Part II is the last 16 groups).  Each part consists of 3 sections: section A is 1 group; section B is the next 5 groups; and section C is the last 10 groups.  See chart on page 396 of the Ascher notes."
296,1000181,leah,2003-10-24 20:21:58,,0000-00-00 00:00:00,"5. Basically each group contains 7 pendants.  With the exception of positions 4 and 6, the color pattern is consistent from group to group.  For positions 1, 2, 3, 5, 7, it is W, MB, CB:YB, YB, YB.  Position 4, with one exception, is CB:YB in Part I and LA in Part II.  in Part I, position 6 is CB in section A, CB or 0G in section B, and 0G in section C; in Part II, it is omitted in section A, CB or omitted in section B, and CB in section C.","5. Basically each group contains 7 pendants.  With the exception of positions 4 and 6, the color pattern is consistent from group to group.  For positions 1, 2, 3, 5, 7, it is W, MB, CB:YB, YB, YB.  Position 4, with one exception, is CB:YB in Part I and LA in Part II.  in Part I, position 6 is CB in section A, CB or 0G in section B, and 0G in section C; in Part II, it is omitted in section A, CB or omitted in section B, and CB in section C."
297,1000181,leah,2003-10-24 20:22:17,,0000-00-00 00:00:00,6. There is only one subsidiary on one pendant ont he entire quipu.,6. There is only one subsidiary on one pendant ont he entire quipu.
298,1000181,leah,2003-10-24 20:25:42,,0000-00-00 00:00:00,"7. (a) The values in section A are, in general, position by position, the sum of the values in the five groups in section B or the order of magnitude of the sums.  This is presented in Table 1 below.  See page 396 of the Ascher notes.  ",
299,1000181,leah,2003-10-24 20:27:08,,0000-00-00 00:00:00,(c) In only one case is a value in section B the exact sum of the 10 values in section C in the comparable position.  This occurs in Part I position 6.  The value in position 6 in the second group of section B is the sum of the 10 values in position 6 in section C.,(c) In only one case is a value in section B the exact sum of the 10 values in section C in the comparable position.  This occurs in Part I position 6.  The value in position 6 in the second group of section B is the sum of the 10 values in position 6 in section C.
300,1000181,leah,2003-10-27 20:16:35,,0000-00-00 00:00:00,"(d) In Part I, for pendant positions 1, 2, 3, the following holds: there is a consistent ratio of (the sum of the values in the 5 groups in section B) / (the sum of the values in the last 5 groups in section C).  The ratio is 11.83 +/- 1.4%.  Similarly in Part II, posisiton 1, the ratio is 11.84.  (Positions 2 and 3 of Part II conatin breakage.  From what remains, it can be seen that the ratio does not hold for position 2, but might for position 3.)","(d) In Part I, for pendant positions 1, 2, 3, the following holds: there is a consistent ratio of (the sum of the values in the 5 groups in section B) / (the sum of the values in the last 5 groups in section C).  The ratio is 11.83 +/- 1.4%.  Similarly in Part II, posisiton 1, the ratio is 11.84.  (Positions 2 and 3 of Part II conatin breakage.  From what remains, it can be seen that the ratio does not hold for position 2, but might for position 3.)"
301,1000181,leah,2003-10-27 20:22:41,,0000-00-00 00:00:00,"8. The relative magnitude of values in comparable groups in Parts I and II is consistent for positions 1, 2, and 3.  For each of the 16 groups, the values in Part I are greater than the values in Part II in positions 1 and 3, and values in Part II are greater in position 2.","8. The relative magnitude of values in comparable groups in Parts I and II is consistent for positions 1, 2, and 3.  For each of the 16 groups, the values in Part I are greater than the values in Part II in positions 1 and 3, and values in Part II are greater in position 2."
302,1000181,leah,2003-10-27 20:35:12,,0000-00-00 00:00:00,"9. There are some additional relationships between sums of 5 consecutive groups in section C of the quipu.  If P (ijk) represents the value of the pendant in the ith part (i=1,2), the jth group of section C (j=1,2,...,10), and the kth position in the group (k=1,2,...,7), the relationships can be represented as follows: (see page 398 of the Ascher notes).","9. There are some additional relationships between sums of 5 consecutive groups in section C of the quipu.  If P (ijk) represents the value of the pendant in the ith part (i=1,2), the jth group of section C (j=1,2,...,10), and the kth position in the group (k=1,2,...,7), the relationships can be represented as follows: (see page 398 of the Ascher notes)."
303,1000181,leah,2003-10-27 20:41:14,,0000-00-00 00:00:00,10. AS068 and AS047 are associated.  For a detailed discussion see AS047.,10. AS068 and AS047 are associated.  For a detailed discussion see AS047.
304,1000182,leah,2003-11-10 20:21:37,,0000-00-00 00:00:00,1. Construction note: The main cord was formed into a loop from which the pendants were suspended.  The loop was constructed by putting the end of the main cord though the stands of the main cord.,1. Construction note: The main cord was formed into a loop from which the pendants were suspended.  The loop was constructed by putting the end of the main cord though the stands of the main cord.
305,1000182,leah,2003-11-10 20:22:33,,0000-00-00 00:00:00,See Ascher notes page 310.,See Ascher notes page 310.
306,1000182,leah,2003-11-10 20:23:31,,0000-00-00 00:00:00,2. The Museum records the provenance as Hacienda Ullujalla y Callengo.  All of the quipus AS051-056 have the same attribution.,2. The Museum records the provenance as Hacienda Ullujalla y Callengo.  All of the quipus AS051-056 have the same attribution.
307,1000182,leah,2003-11-10 20:24:19,,0000-00-00 00:00:00,3. The only regularity noted is that P2 + P3 = 29.109 and P1 = 29.49.,3. The only regularity noted is that P2 + P3 = 29.109 and P1 = 29.49.
308,1000183,leah,2003-11-10 20:38:12,,0000-00-00 00:00:00,"1. Construction note: Each of these knots has a short cord tied through it.  The cords are about 2.0 cm long and are color YB:0G (on P1, 2, 4, 65, 67, 85-88, 108, 128, 130) or W (on P5-9, 69, 72, 73, 91, 93, 114, 133, 135).  They are attached at the bottom of the knots.  Figure 1 shows an example of an attachement to a 3L knot. (See Ascher notes page 340.)","1. Construction note: Each of these knots has a short cord tied through it.  The cords are about 2.0 cm long and are color YB:0G (on P1, 2, 4, 65, 67, 85-88, 108, 128, 130) or W (on P5-9, 69, 72, 73, 91, 93, 114, 133, 135).  They are attached at the bottom of the knots.  Figure 1 shows an example of an attachement to a 3L knot. (See Ascher notes page 340.)"
309,1000183,leah,2003-11-10 20:41:20,,0000-00-00 00:00:00,2. Construction note: The main cord begins with a fringed woven ball. (See Ascher notes page 341.),2. Construction note: The main cord begins with a fringed woven ball. (See Ascher notes page 341.)
310,1000183,leah,2003-11-10 20:44:59,,0000-00-00 00:00:00,"3. Construction note: (a) Markers are thick, short cords that are looped around the main cord, twisted about 4 times, and bound.  (b) In some cases (M3, M6, M11, M19, M20), the main cord has first been wrapped with YB:BB cord for a length of about 1.0 cm. (See Ascher notes page 341.)","3. Construction note: (a) Markers are thick, short cords that are looped around the main cord, twisted about 4 times, and bound.  (b) In some cases (M3, M6, M11, M19, M20), the main cord has first been wrapped with YB:BB cord for a length of about 1.0 cm. (See Ascher notes page 341.)"
311,1000183,leah,2003-11-10 20:46:41,,0000-00-00 00:00:00,"4. Construction note: Markers M32 and M39 each have a cord attached though them.  The cord are listed as T1 and T2 respectively because, as with the top cords, they are attached to the loops of the markers in the same way that a top cord is usually attached to the main cord. (See Ascher notes page 342.)","4. Construction note: Markers M32 and M39 each have a cord attached though them.  The cord are listed as T1 and T2 respectively because, as with the top cords, they are attached to the loops of the markers in the same way that a top cord is usually attached to the main cord. (See Ascher notes page 342.)"
312,1000183,leah,2003-11-10 20:48:54,,0000-00-00 00:00:00,"5. Construction note: In addition to the markers, there are other exceptional cords attached to the main cord.  They are called ""flags.""  All are blank, YB, and much longer or shorter than surrounding cords.  (Because of the slight space between F2 and F4, and the discoloration of the main cord, it is assumed that an F3 was in that space.)","5. Construction note: In addition to the markers, there are other exceptional cords attached to the main cord.  They are called ""flags.""  All are blank, YB, and much longer or shorter than surrounding cords.  (Because of the slight space between F2 and F4, and the discoloration of the main cord, it is assumed that an F3 was in that space.)"
313,1000183,leah,2003-11-10 20:52:39,,0000-00-00 00:00:00,"6. By spacing, the quipu is seperated into 24 groups.  Each group has the same basic pattern: BB, (YB, W, YB, YB), BB, (YB, W, YB, YB), (YB, W, YB, YB), BB, Marker, (YB, W, YB, YB), (FB:W with a subsidiary of YB/0G, YB, 0G).  In groups that have less than 22 pendants, it is 1 or 2 of the BB cords that are non-existant.  Parentheses have been used to emphasize that each group is made up of 5 subgroups, with the first 4 having the same color pattern.  As well as there being a marker between the 3rd and 4th subgroup in each group, there are as many as 3 markers or 4 flags between some consecutive groups.","6. By spacing, the quipu is seperated into 24 groups.  Each group has the same basic pattern: BB, (YB, W, YB, YB), BB, (YB, W, YB, YB), (YB, W, YB, YB), BB, Marker, (YB, W, YB, YB), (FB:W with a subsidiary of YB/0G, YB, 0G).  In groups that have less than 22 pendants, it is 1 or 2 of the BB cords that are non-existant.  Parentheses have been used to emphasize that each group is made up of 5 subgroups, with the first 4 having the same color pattern.  As well as there being a marker between the 3rd and 4th subgroup in each group, there are as many as 3 markers or 4 flags between some consecutive groups."
314,1000183,leah,2003-11-10 20:54:33,,0000-00-00 00:00:00,"7. The flag F1, just after the 7th group, separates the quipu into 2 parts.  (i) The first part, consisting of 7 groups, has pendant values from 0-104.  With 1 exception, all knots on pendants in subgroups 1 and 2 are tagged (see #1 above).  The tags in subgroup 1 are YB:0G, and those in subgroup 2 are W.","7. The flag F1, just after the 7th group, separates the quipu into 2 parts.  (i) The first part, consisting of 7 groups, has pendant values from 0-104.  With 1 exception, all knots on pendants in subgroups 1 and 2 are tagged (see #1 above).  The tags in subgroup 1 are YB:0G, and those in subgroup 2 are W."
315,1000183,leah,2003-11-10 20:56:27,,0000-00-00 00:00:00,"(ii) By contrast, in part 2, consisting of 17 groups, there are no tagged knots.  The values also differ.  With the exception of the value on 1 subsidiary, all values are 0, 1, 2, or 4.  Moreover, most of the values in subgroups 1-3 are 0, most in subgroup 4 are 1, and the values 2 and 4 appear only in subgroup 5.","(ii) By contrast, in part 2, consisting of 17 groups, there are no tagged knots.  The values also differ.  With the exception of the value on 1 subsidiary, all values are 0, 1, 2, or 4.  Moreover, most of the values in subgroups 1-3 are 0, most in subgroup 4 are 1, and the values 2 and 4 appear only in subgroup 5."
316,1000184,leah,2003-11-10 21:06:26,,0000-00-00 00:00:00,1. Most values are below 10; the maximum value is 61.,1. Most values are below 10; the maximum value is 61.
317,1000184,leah,2003-11-10 21:06:54,,0000-00-00 00:00:00,2. Groups of W alternate with groups of different colors until the top cord occurs.,2. Groups of W alternate with groups of different colors until the top cord occurs.
318,1000184,leah,2003-11-10 21:07:15,,0000-00-00 00:00:00,"3. Using 4 individual colors, 10 different colors are constructed,","3. Using 4 individual colors, 10 different colors are constructed,"
319,1000185,leah,2003-11-17 21:07:49,,0000-00-00 00:00:00,"1. The placement of knot groupings follows no observable pattern.  Therefore, we assign no numerical vaules to the knots.","1. The placement of knot groupings follows no observable pattern.  Therefore, we assign no numerical vaules to the knots."
320,1000185,leah,2003-11-17 21:08:36,,0000-00-00 00:00:00,"2. The colors were not matched with the color chart and so the color names ""Blue"" and ""Red"" apply only to this quipu.  Also, the presence or absence of end knots was not recorded.","2. The colors were not matched with the color chart and so the color names ""Blue"" and ""Red"" apply only to this quipu.  Also, the presence or absence of end knots was not recorded."
321,1000185,leah,2003-11-17 21:09:57,,0000-00-00 00:00:00,"3. Construction note: A loop of diameter 1 cm was tied in the cord as seen in Ascher notes on page 52.  Thus, the first 2 knot clusters (8L, 1s) were above the loop, the cluster of 20s was on the loop, and the last 1s was beyond the loop.","3. Construction note: A loop of diameter 1 cm was tied in the cord as seen in Ascher notes on page 52.  Thus, the first 2 knot clusters (8L, 1s) were above the loop, the cluster of 20s was on the loop, and the last 1s was beyond the loop."
